Orthogroup	Arabidopsis	Hap1_v1.5_protein_chr16	Hap1_v1.5_protein_chr8
OG0032308	AT3G57900.1|PACid_19664091		
OG0032309	AT3G04800.1|PACid_19664128		
OG0032310	AT3G53100.1|PACid_19664133		
OG0032311	AT3G21660.1|PACid_19664147		
OG0032312	AT3G06600.1|PACid_19664151		
OG0032313	AT3G48209.1|PACid_19664155		
OG0032314	AT3G15490.1|PACid_19664159		
OG0032315	AT3G11160.1|PACid_19664162		
OG0032316	AT3G50764.1|PACid_19664167		
OG0032317	AT3G25882.1|PACid_19664172		
OG0032318	AT3G43431.1|PACid_19664174		
OG0032319	AT3G62336.1|PACid_19664183		
OG0032320	AT3G49115.1|PACid_19664185		
OG0032321	AT3G45730.1|PACid_19664193		
OG0032322	AT3G13594.1|PACid_19664199		
OG0032323	AT3G49796.1|PACid_19664202		
OG0032324	AT3G33187.1|PACid_19664212		
OG0032325	AT3G07522.1|PACid_19664213		
OG0032326	AT3G56240.1|PACid_19664214		
OG0032327	AT3G51810.1|PACid_19664215		
OG0032328	AT3G46901.1|PACid_19664219		
OG0032329	AT3G53840.1|PACid_19664222		
OG0032330	AT3G43800.1|PACid_19664235		
OG0032331	AT3G46890.1|PACid_19664250		
OG0032332	AT3G30849.1|PACid_19664259		
OG0032333	AT3G53570.1|PACid_19664260		
OG0032334	AT3G14670.1|PACid_19664276		
OG0032335	AT3G55630.3|PACid_19664297		
OG0032336	AT3G07900.1|PACid_19664304		
OG0032337	AT3G26235.1|PACid_19664311		
OG0032338	AT3G23637.1|PACid_19664313		
OG0032339	AT3G30210.1|PACid_19664315		
OG0032340	AT3G11230.2|PACid_19664316		
OG0032341	AT3G05937.1|PACid_19664318		
OG0032342	AT3G22415.1|PACid_19664325		
OG0032343	AT3G13686.1|PACid_19664327		
OG0032344	AT3G08680.1|PACid_19664329		
OG0032345	AT3G51070.1|PACid_19664356		
OG0032346	AT3G15450.1|PACid_19664359		
OG0032347	AT3G58676.1|PACid_19664362		
OG0032348	AT3G03520.1|PACid_19664368		
OG0032349	AT3G61962.1|PACid_19664406		
OG0032350	AT3G42990.1|PACid_19664418		
OG0032351	AT3G50250.1|PACid_19664426		
OG0032352	AT3G10526.1|PACid_19664436		
OG0032353	AT3G18779.1|PACid_19664477		
OG0032354	AT3G62097.1|PACid_19664489		
OG0032355	AT3G09380.1|PACid_19664503		
OG0032356	AT3G50320.1|PACid_19664511		
OG0032357	AT3G17845.1|PACid_19664521		
OG0032358	AT3G05327.1|PACid_19664526		
OG0032359	AT3G15470.1|PACid_19664537		
OG0032360	AT3G63130.1|PACid_19664546		
OG0032361	AT3G05725.1|PACid_19664549		
OG0032362	AT3G50540.1|PACid_19664550		
OG0032363	AT3G44785.1|PACid_19664553		
OG0032364	AT3G03020.1|PACid_19664561		
OG0032365	AT3G50337.1|PACid_19664564		
OG0032366	AT3G61450.2|PACid_19664566		
OG0032367	AT3G13240.1|PACid_19664571		
OG0032368	AT3G21590.1|PACid_19664574		
OG0032369	AT3G61300.1|PACid_19664588		
OG0032370	AT3G22410.1|PACid_19664600		
OG0032371	AT3G02870.1|PACid_19664601		
OG0032372	AT3G30350.2|PACid_19664607		
OG0032373	AT3G12190.1|PACid_19664623		
OG0032374	AT3G06019.1|PACid_19664629		
OG0032375	AT3G19663.1|PACid_19664635		
OG0032376	AT3G19930.1|PACid_19664641		
OG0032377	AT3G12950.1|PACid_19664644		
OG0032378	AT3G13890.1|PACid_19664652		
OG0032379	AT3G14380.1|PACid_19664669		
OG0032380	AT3G21338.1|PACid_19664677		
OG0032381	AT3G48850.1|PACid_19664682		
OG0032382	AT3G11165.1|PACid_19664692		
OG0032383	AT3G46470.1|PACid_19664702		
OG0032384	AT3G01200.1|PACid_19664704		
OG0032385	AT3G45851.1|PACid_19664705		
OG0032386	AT3G59790.1|PACid_19664706		
OG0032387	AT3G62988.1|PACid_19664724		
OG0032388	AT3G16900.1|PACid_19664738		
OG0032389	AT3G06142.1|PACid_19664747		
OG0032390	AT3G50751.1|PACid_19664750		
OG0032391	AT3G42800.1|PACid_19664753		
OG0032392	AT3G28216.1|PACid_19664765		
OG0032393	AT3G06660.1|PACid_19664766		
OG0032394	AT3G25716.1|PACid_19664773		
OG0032395	AT3G03470.1|PACid_19664780		
OG0032396	AT3G14700.1|PACid_19664785		
OG0032397	AT3G54804.1|PACid_19664793		
OG0032398	AT3G22142.1|PACid_19664795		
OG0032399	AT3G10780.1|PACid_19664835		
OG0032400	AT3G20220.1|PACid_19664846		
OG0032401	AT3G50695.1|PACid_19664849		
OG0032402	AT3G32036.1|PACid_19664880		
OG0032403	AT3G23040.1|PACid_19664882		
OG0032404	AT3G04854.1|PACid_19664904		
OG0032405	AT3G10912.1|PACid_19664905		
OG0032406	AT3G18500.3|PACid_19664916		
OG0032407	AT3G22723.1|PACid_19664920		
OG0032408	AT3G43432.1|PACid_19664927		
OG0032409	AT3G22930.1|PACid_19664936		
OG0032410	AT3G30840.1|PACid_19664948		
OG0032411	AT3G49790.1|PACid_19664951		
OG0032412	AT3G47965.1|PACid_19664956		
OG0032413	AT3G25719.1|PACid_19664963		
OG0032414	AT3G57100.1|PACid_19664966		
OG0032415	AT3G07230.1|PACid_19664967		
OG0032416	AT3G51642.1|PACid_19664978		
OG0032417	AT3G45950.1|PACid_19664980		
OG0032418	AT3G50550.1|PACid_19664988		
OG0032419	AT3G49551.1|PACid_19664997		
OG0032420	AT3G29796.1|PACid_19665001		
OG0032421	AT3G50020.1|PACid_19665017		
OG0032422	AT3G14560.1|PACid_19665025		
OG0032423	AT3G10190.1|PACid_19665044		
OG0032424	AT3G01730.1|PACid_19665056		
OG0032425	AT3G15240.2|PACid_19665058		
OG0032426	AT3G50400.1|PACid_19665075		
OG0032427	AT3G48920.1|PACid_19665078		
OG0032428	AT3G53210.1|PACid_19665107		
OG0032429	AT3G44140.1|PACid_19665108		
OG0032430	AT3G11745.1|PACid_19665109		
OG0032431	AT3G19610.1|PACid_19665111		
OG0032432	AT3G15280.1|PACid_19665114		
OG0032433	AT3G05193.1|PACid_19665115		
OG0032434	AT3G26940.1|PACid_19665117		
OG0032435	AT3G10439.1|PACid_19665119		
OG0032436	AT3G48298.1|PACid_19665147		
OG0032437	AT3G29070.1|PACid_19665150		
OG0032438	AT3G44704.1|PACid_19665159		
OG0032439	AT3G17160.1|PACid_19665166		
OG0032440	AT3G52310.1|PACid_19665171		
OG0032441	AT3G61898.1|PACid_19665176		
OG0032442	AT3G63040.1|PACid_19665201		
OG0032443	AT3G49744.1|PACid_19665208		
OG0032444	AT3G51750.1|PACid_19665225		
OG0032445	AT5G55650.1|PACid_19665250		
OG0032446	AT5G15008.1|PACid_19665256		
OG0032447	AT5G18450.1|PACid_19665260		
OG0032448	AT5G46310.1|PACid_19665261		
OG0032449	AT5G41908.1|PACid_19665269		
OG0032450	AT5G57567.1|PACid_19665273		
OG0032451	AT5G25550.1|PACid_19665281		
OG0032452	AT5G23000.1|PACid_19665284		
OG0032453	AT5G28821.1|PACid_19665285		
OG0032454	AT5G53205.1|PACid_19665296		
OG0032455	AT5G37667.1|PACid_19665312		
OG0032456	AT5G57730.1|PACid_19665323		
OG0032457	AT5G04045.1|PACid_19665330		
OG0032458	AT5G38770.1|PACid_19665336		
OG0032459	AT5G15420.1|PACid_19665347		
OG0032460	AT5G14440.1|PACid_19665349		
OG0032461	AT5G63168.1|PACid_19665354		
OG0032462	AT5G02620.1|PACid_19665356		
OG0032463	AT5G29054.1|PACid_19665361		
OG0032464	AT5G12990.1|PACid_19665402		
OG0032465	AT5G28781.1|PACid_19665414		
OG0032466	AT5G50500.1|PACid_19665425		
OG0032467	AT5G26220.1|PACid_19665433		
OG0032468	AT5G08760.1|PACid_19665449		
OG0032469	AT5G56100.1|PACid_19665453		
OG0032470	AT5G66510.2|PACid_19665464		
OG0032471	AT5G62370.1|PACid_19665477		
OG0032472	AT5G55120.1|PACid_19665483		
OG0032473	AT5G02610.2|PACid_19665540		
OG0032474	AT5G24100.1|PACid_19665559		
OG0032475	AT5G16470.1|PACid_19665563		
OG0032476	AT5G29231.1|PACid_19665564		
OG0032477	AT5G03400.1|PACid_19665565		
OG0032478	AT5G66053.1|PACid_19665573		
OG0032479	AT5G16310.1|PACid_19665576		
OG0032480	AT5G57181.1|PACid_19665606		
OG0032481	AT5G61660.1|PACid_19665647		
OG0032482	AT5G67310.1|PACid_19665651		
OG0032483	AT5G65130.1|PACid_19665653		
OG0032484	AT5G49520.1|PACid_19665664		
OG0032485	AT5G24820.1|PACid_19665672		
OG0032486	AT5G01810.1|PACid_19665675		
OG0032487	AT5G11690.1|PACid_19665699		
OG0032488	AT5G35660.1|PACid_19665726		
OG0032489	AT5G60070.1|PACid_19665735		
OG0032490	AT5G16567.1|PACid_19665739		
OG0032491	AT5G24790.1|PACid_19665744		
OG0032492	AT5G63340.1|PACid_19665750		
OG0032493	AT5G60260.1|PACid_19665764		
OG0032494	AT5G43066.1|PACid_19665788		
OG0032495	AT5G49950.1|PACid_19665792		
OG0032496	AT5G35631.1|PACid_19665805		
OG0032497	AT5G53144.1|PACid_19665811		
OG0032498	AT5G66340.1|PACid_19665824		
OG0032499	AT5G28931.1|PACid_19665833		
OG0032500	AT5G61605.1|PACid_19665836		
OG0032501	AT5G59170.1|PACid_19665841		
OG0032502	AT5G26912.1|PACid_19665842		
OG0032503	AT5G64541.1|PACid_19665850		
OG0032504	AT5G59870.1|PACid_19665863		
OG0032505	AT5G42591.1|PACid_19665875		
OG0032506	AT5G07160.1|PACid_19665876		
OG0032507	AT5G35338.2|PACid_19665877		
OG0032508	AT5G49440.1|PACid_19665882		
OG0032509	AT5G02021.1|PACid_19665884		
OG0032510	AT5G01890.1|PACid_19665885		
OG0032511	AT5G64690.1|PACid_19665902		
OG0032512	AT5G24879.1|PACid_19665909		
OG0032513	AT5G64400.2|PACid_19665918		
OG0032514	AT5G52790.1|PACid_19665920		
OG0032515	AT5G54531.1|PACid_19665932		
OG0032516	AT5G12940.1|PACid_19665943		
OG0032517	AT5G15060.1|PACid_19665945		
OG0032518	AT5G43770.1|PACid_19665983		
OG0032519	AT5G48430.1|PACid_19665993		
OG0032520	AT5G16830.1|PACid_19665994		
OG0032521	AT5G06930.1|PACid_19665995		
OG0032522	AT5G05360.1|PACid_19666002		
OG0032523	AT5G40730.1|PACid_19666018		
OG0032524	AT5G17073.1|PACid_19666022		
OG0032525	AT5G50880.1|PACid_19666023		
OG0032526	AT5G10504.1|PACid_19666040		
OG0032527	AT5G56620.1|PACid_19666048		
OG0032528	AT5G20820.1|PACid_19666057		
OG0032529	AT5G27230.1|PACid_19666065		
OG0032530	AT5G50012.1|PACid_19666080		
OG0032531	AT5G11020.1|PACid_19666082		
OG0032532	AT5G62820.1|PACid_19666096		
OG0032533	AT5G37860.1|PACid_19666122		
OG0032534	AT5G40490.1|PACid_19666135		
OG0032535	AT5G09940.1|PACid_19666140		
OG0032536	AT5G23750.1|PACid_19666142		
OG0032537	AT5G37730.1|PACid_19666151		
OG0032538	AT5G50390.1|PACid_19666162		
OG0032539	AT5G26805.1|PACid_19666166		
OG0032540	AT5G03210.1|PACid_19666168		
OG0032541	AT5G52901.1|PACid_19666178		
OG0032542	AT5G55700.1|PACid_19666182		
OG0032543	AT5G39024.1|PACid_19666194		
OG0032544	AT5G43300.1|PACid_19666201		
OG0032545	AT5G17795.1|PACid_19666206		
OG0032546	AT5G58550.1|PACid_19666211		
OG0032547	AT5G47229.1|PACid_19666213		
OG0032548	AT5G25000.1|PACid_19666236		
OG0032549	AT5G26920.1|PACid_19666237		
OG0032550	AT5G01734.1|PACid_19666242		
OG0032551	AT5G59200.1|PACid_19666258		
OG0032552	AT5G11130.1|PACid_19666268		
OG0032553	AT5G66815.1|PACid_19666269		
OG0032554	AT5G01015.1|PACid_19666270		
OG0032555	AT5G17847.1|PACid_19666273		
OG0032556	AT5G46115.1|PACid_19666279		
OG0032557	AT5G57980.1|PACid_19666281		
OG0032558	AT5G35300.1|PACid_19666285		
OG0032559	AT5G53690.1|PACid_19666291		
OG0032560	AT5G41080.1|PACid_19666298		
OG0032561	AT5G65550.1|PACid_19666308		
OG0032562	AT5G18260.1|PACid_19666322		
OG0032563	AT5G58580.1|PACid_19666323		
OG0032564	AT5G62320.1|PACid_19666365		
OG0032565	AT5G55080.1|PACid_19666371		
OG0032566	AT5G55720.1|PACid_19666372		
OG0032567	AT5G42210.1|PACid_19666389		
OG0032568	AT5G56200.1|PACid_19666400		
OG0032569	AT5G33393.1|PACid_19666402		
OG0032570	AT5G65165.1|PACid_19666411		
OG0032571	AT5G09340.1|PACid_19666427		
OG0032572	AT5G52130.1|PACid_19666428		
OG0032573	AT5G03130.1|PACid_19666433		
OG0032574	AT5G08040.1|PACid_19666447		
OG0032575	AT5G64280.1|PACid_19666455		
OG0032576	AT5G11425.1|PACid_19666469		
OG0032577	AT5G48090.1|PACid_19666481		
OG0032578	AT5G58010.1|PACid_19666486		
OG0032579	AT5G04238.1|PACid_19666492		
OG0032580	AT5G22310.1|PACid_19666521		
OG0032581	AT5G43840.1|PACid_19666526		
OG0032582	AT5G27606.1|PACid_19666535		
OG0032583	AT5G66790.1|PACid_19666546		
OG0032584	AT5G26262.1|PACid_19666562		
OG0032585	AT5G54170.1|PACid_19666584		
OG0032586	AT5G25210.1|PACid_19666587		
OG0032587	AT5G22410.1|PACid_19666652		
OG0032588	AT5G04386.1|PACid_19666654		
OG0032589	AT5G46530.1|PACid_19666656		
OG0032590	AT5G57785.1|PACid_19666662		
OG0032591	AT5G12236.1|PACid_19666665		
OG0032592	AT5G19120.1|PACid_19666671		
OG0032593	AT5G55850.2|PACid_19666674		
OG0032594	AT5G20730.1|PACid_19666706		
OG0032595	AT5G18748.1|PACid_19666731		
OG0032596	AT5G09711.1|PACid_19666737		
OG0032597	AT5G17650.1|PACid_19666749		
OG0032598	AT5G14011.1|PACid_19666758		
OG0032599	AT5G30520.1|PACid_19666762		
OG0032600	AT5G11990.1|PACid_19666770		
OG0032601	AT5G61865.1|PACid_19666774		
OG0032602	AT5G60810.1|PACid_19666776		
OG0032603	AT5G46440.1|PACid_19666782		
OG0032604	AT5G49370.1|PACid_19666802		
OG0032605	AT5G15265.1|PACid_19666809		
OG0032606	AT5G05113.1|PACid_19666828		
OG0032607	AT5G11930.1|PACid_19666832		
OG0032608	AT5G05282.1|PACid_19666834		
OG0032609	AT5G50136.1|PACid_19666835		
OG0032610	AT5G45030.1|PACid_19666851		
OG0032611	AT5G19110.1|PACid_19666861		
OG0032612	AT5G25350.1|PACid_19666863		
OG0032613	AT5G42825.1|PACid_19666873		
OG0032614	AT5G54950.1|PACid_19666886		
OG0032615	AT5G50801.1|PACid_19666894		
OG0032616	AT5G35470.1|PACid_19666897		
OG0032617	AT5G15430.1|PACid_19666922		
OG0032618	AT5G23910.1|PACid_19666923		
OG0032619	AT5G55750.1|PACid_19666925		
OG0032620	AT5G62130.2|PACid_19666926		
OG0032621	AT5G28190.1|PACid_19666944		
OG0032622	AT5G55135.1|PACid_19666953		
OG0032623	AT5G26840.1|PACid_19666959		
OG0032624	AT5G06755.1|PACid_19666967		
OG0032625	AT5G29210.1|PACid_19666976		
OG0032626	AT5G13600.1|PACid_19666978		
OG0032627	AT5G64540.1|PACid_19666999		
OG0032628	AT5G53588.1|PACid_19667016		
OG0032629	AT5G64401.1|PACid_19667040		
OG0032630	AT5G28800.1|PACid_19667042		
OG0032631	AT5G12390.1|PACid_19667046		
OG0032632	AT5G14300.1|PACid_19667052		
OG0032633	AT5G03710.1|PACid_19667080		
OG0032634	AT5G35550.1|PACid_19667081		
OG0032635	AT5G38070.1|PACid_19667093		
OG0032636	AT5G27170.1|PACid_19667095		
OG0032637	AT5G67520.1|PACid_19667099		
OG0032638	AT5G52000.1|PACid_19667100		
OG0032639	AT5G11110.1|PACid_19667106		
OG0032640	AT5G40847.1|PACid_19667110		
OG0032641	AT5G15910.1|PACid_19667123		
OG0032642	AT5G04150.1|PACid_19667140		
OG0032643	AT5G17430.1|PACid_19667141		
OG0032644	AT5G10000.1|PACid_19667145		
OG0032645	AT5G06690.2|PACid_19667149		
OG0032646	AT5G03204.1|PACid_19667165		
OG0032647	AT5G20736.1|PACid_19667182		
OG0032648	AT5G56320.1|PACid_19667191		
OG0032649	AT5G44680.1|PACid_19667207		
OG0032650	AT5G12120.1|PACid_19667218		
OG0032651	AT5G38050.1|PACid_19667219		
OG0032652	AT5G05598.1|PACid_19667230		
OG0032653	AT5G36250.1|PACid_19667233		
OG0032654	AT5G51190.1|PACid_19667234		
OG0032655	AT5G28920.1|PACid_19667253		
OG0032656	AT5G51120.2|PACid_19667268		
OG0032657	AT5G47928.1|PACid_19667285		
OG0032658	AT5G62630.1|PACid_19667297		
OG0032659	AT5G20160.2|PACid_19667312		
OG0032660	AT5G24313.1|PACid_19667320		
OG0032661	AT5G44990.1|PACid_19667327		
OG0032662	AT5G55010.1|PACid_19667339		
OG0032663	AT5G20460.1|PACid_19667366		
OG0032664	AT5G39220.1|PACid_19667370		
OG0032665	AT5G27889.1|PACid_19667435		
OG0032666	AT5G34829.1|PACid_19667449		
OG0032667	AT5G06810.1|PACid_19667451		
OG0032668	AT5G65900.1|PACid_19667466		
OG0032669	AT5G65440.3|PACid_19667481		
OG0032670	AT5G48450.1|PACid_19667488		
OG0032671	AT5G19100.1|PACid_19667489		
OG0032672	AT5G55508.1|PACid_19667498		
OG0032673	AT5G25640.1|PACid_19667501		
OG0032674	AT5G54410.1|PACid_19667508		
OG0032675	AT5G28620.1|PACid_19667522		
OG0032676	AT5G23640.1|PACid_19667526		
OG0032677	AT5G67120.1|PACid_19667536		
OG0032678	AT5G38860.1|PACid_19667537		
OG0032679	AT5G40450.1|PACid_19667548		
OG0032680	AT5G50010.1|PACid_19667552		
OG0032681	AT5G56160.1|PACid_19667565		
OG0032682	AT5G45469.1|PACid_19667571		
OG0032683	AT5G14560.1|PACid_19667580		
OG0032684	AT5G61980.1|PACid_19667590		
OG0032685	AT5G47620.4|PACid_19667595		
OG0032686	AT5G57840.1|PACid_19667605		
OG0032687	AT5G02530.1|PACid_19667606		
OG0032688	AT5G35195.1|PACid_19667610		
OG0032689	AT5G61830.1|PACid_19667612		
OG0032690	AT5G01490.1|PACid_19667619		
OG0032691	AT5G12270.1|PACid_19667620		
OG0032692	AT5G65158.1|PACid_19667622		
OG0032693	AT5G57310.1|PACid_19667628		
OG0032694	AT5G51230.1|PACid_19667647		
OG0032695	AT5G49640.1|PACid_19667659		
OG0032696	AT5G26890.1|PACid_19667667		
OG0032697	AT5G26810.1|PACid_19667684		
OG0032698	AT5G05300.1|PACid_19667693		
OG0032699	AT5G16170.1|PACid_19667729		
OG0032700	AT5G58690.1|PACid_19667746		
OG0032701	AT5G10100.1|PACid_19667762		
OG0032702	AT5G15890.1|PACid_19667772		
OG0032703	AT5G12043.1|PACid_19667774		
OG0032704	AT5G19560.1|PACid_19667790		
OG0032705	AT5G60060.1|PACid_19667792		
OG0032706	AT5G62110.1|PACid_19667796		
OG0032707	AT5G67430.1|PACid_19667851		
OG0032708	AT5G53870.1|PACid_19667865		
OG0032709	AT5G03310.1|PACid_19667867		
OG0032710	AT5G13825.1|PACid_19667890		
OG0032711	AT5G35510.1|PACid_19667895		
OG0032712	AT5G51580.1|PACid_19667927		
OG0032713	AT5G65580.1|PACid_19667929		
OG0032714	AT5G22210.1|PACid_19667937		
OG0032715	AT5G19257.1|PACid_19667941		
OG0032716	AT5G25320.1|PACid_19667952		
OG0032717	AT5G46780.1|PACid_19667953		
OG0032718	AT5G12850.1|PACid_19667958		
OG0032719	AT5G21125.1|PACid_19667969		
OG0032720	AT5G48610.1|PACid_19667978		
OG0032721	AT5G01881.1|PACid_19667997		
OG0032722	AT5G63952.1|PACid_19668012		
OG0032723	AT5G21900.1|PACid_19668013		
OG0032724	AT5G15160.1|PACid_19668030		
OG0032725	AT5G22555.1|PACid_19668038		
OG0032726	AT5G19880.1|PACid_19668060		
OG0032727	AT5G13940.1|PACid_19668063		
OG0032728	AT5G08185.2|PACid_19668065		
OG0032729	AT5G10300.1|PACid_19668087		
OG0032730	AT5G46417.1|PACid_19668093		
OG0032731	AT5G43230.1|PACid_19668106		
OG0032732	AT5G06000.1|PACid_19668162		
OG0032733	AT5G43211.1|PACid_19668180		
OG0032734	AT5G12910.1|PACid_19668206		
OG0032735	AT5G08090.1|PACid_19668208		
OG0032736	AT5G50562.1|PACid_19668209		
OG0032737	AT5G43870.1|PACid_19668215		
OG0032738	AT5G66160.1|PACid_19668222		
OG0032739	AT5G49110.2|PACid_19668240		
OG0032740	AT5G41320.1|PACid_19668251		
OG0032741	AT5G49590.1|PACid_19668305		
OG0032742	AT5G35480.1|PACid_19668309		
OG0032743	AT5G20447.1|PACid_19668327		
OG0032744	AT5G13140.1|PACid_19668343		
OG0032745	AT5G25422.1|PACid_19668347		
OG0032746	AT5G48420.1|PACid_19668363		
OG0032747	AT5G19670.1|PACid_19668375		
OG0032748	AT5G53320.1|PACid_19668376		
OG0032749	AT5G22880.1|PACid_19668380		
OG0032750	AT5G25890.1|PACid_19668384		
OG0032751	AT5G53570.2|PACid_19668387		
OG0032752	AT5G62250.1|PACid_19668393		
OG0032753	AT5G42635.1|PACid_19668394		
OG0032754	AT5G23460.1|PACid_19668409		
OG0032755	AT5G05290.1|PACid_19668429		
OG0032756	AT5G66607.1|PACid_19668430		
OG0032757	AT5G10336.1|PACid_19668446		
OG0032758	AT5G28450.1|PACid_19668454		
OG0032759	AT5G03230.1|PACid_19668468		
OG0032760	AT5G40930.1|PACid_19668500		
OG0032761	AT5G04840.1|PACid_19668505		
OG0032762	AT5G42810.1|PACid_19668513		
OG0032763	AT5G46690.1|PACid_19668514		
OG0032764	AT5G18470.1|PACid_19668519		
OG0032765	AT5G44065.1|PACid_19668533		
OG0032766	AT5G24940.1|PACid_19668550		
OG0032767	AT5G06265.1|PACid_19668561		
OG0032768	AT5G04030.1|PACid_19668565		
OG0032769	AT5G20860.1|PACid_19668569		
OG0032770	AT5G46770.1|PACid_19668570		
OG0032771	AT5G67340.1|PACid_19668603		
OG0032772	AT5G55507.1|PACid_19668612		
OG0032773	AT5G28295.1|PACid_19668617		
OG0032774	AT5G56865.1|PACid_19668655		
OG0032775	AT5G15210.1|PACid_19668665		
OG0032776	AT5G09660.4|PACid_19668666		
OG0032777	AT5G03840.1|PACid_19668671		
OG0032778	AT5G01800.1|PACid_19668675		
OG0032779	AT5G48953.1|PACid_19668678		
OG0032780	AT5G21120.1|PACid_19668682		
OG0032781	AT5G28642.1|PACid_19668723		
OG0032782	AT5G48130.1|PACid_19668726		
OG0032783	AT5G05965.1|PACid_19668739		
OG0032784	AT5G12460.1|PACid_19668749		
OG0032785	AT5G24593.1|PACid_19668752		
OG0032786	AT5G11740.1|PACid_19668753		
OG0032787	AT5G21110.1|PACid_19668757		
OG0032788	AT5G61030.1|PACid_19668761		
OG0032789	AT5G18430.1|PACid_19668762		
OG0032790	AT5G38980.1|PACid_19668764		
OG0032791	AT5G21950.1|PACid_19668772		
OG0032792	AT5G37240.1|PACid_19668787		
OG0032793	AT5G37500.1|PACid_19668804		
OG0032794	AT5G02510.1|PACid_19668806		
OG0032795	AT5G55056.1|PACid_19668811		
OG0032796	AT5G55920.1|PACid_19668817		
OG0032797	AT5G63410.1|PACid_19668834		
OG0032798	AT5G15725.1|PACid_19668844		
OG0032799	AT5G55170.1|PACid_19668846		
OG0032800	AT5G30341.1|PACid_19668851		
OG0032801	AT5G24250.1|PACid_19668861		
OG0032802	AT5G49220.1|PACid_19668862		
OG0032803	AT5G27967.1|PACid_19668869		
OG0032804	AT5G55893.1|PACid_19668907		
OG0032805	AT5G33421.1|PACid_19668908		
OG0032806	AT5G22960.1|PACid_19668910		
OG0032807	AT5G62730.1|PACid_19668921		
OG0032808	AT5G01500.1|PACid_19668973		
OG0032809	AT5G20360.1|PACid_19668993		
OG0032810	AT5G39581.1|PACid_19668998		
OG0032811	AT5G04890.1|PACid_19668999		
OG0032812	AT5G65533.1|PACid_19669029		
OG0032813	AT5G44306.1|PACid_19669031		
OG0032814	AT5G53830.1|PACid_19669053		
OG0032815	AT5G35490.1|PACid_19669071		
OG0032816	AT5G60650.1|PACid_19669078		
OG0032817	AT5G46300.1|PACid_19669079		
OG0032818	AT5G22400.1|PACid_19669105		
OG0032819	AT5G25090.1|PACid_19669110		
OG0032820	AT5G07060.1|PACid_19669117		
OG0032821	AT5G28720.1|PACid_19669121		
OG0032822	AT5G13150.1|PACid_19669142		
OG0032823	AT5G15090.1|PACid_19669146		
OG0032824	AT5G48860.1|PACid_19669150		
OG0032825	AT5G28237.1|PACid_19669187		
OG0032826	AT5G37610.1|PACid_19669190		
OG0032827	AT5G05640.1|PACid_19669193		
OG0032828	AT5G45410.1|PACid_19669199		
OG0032829	AT5G03995.1|PACid_19669209		
OG0032830	AT5G53451.1|PACid_19669253		
OG0032831	AT5G42560.1|PACid_19669279		
OG0032832	AT5G04400.1|PACid_19669293		
OG0032833	AT5G15760.1|PACid_19669297		
OG0032834	AT5G48280.1|PACid_19669300		
OG0032835	AT5G50790.1|PACid_19669309		
OG0032836	AT5G57400.1|PACid_19669328		
OG0032837	AT5G02220.1|PACid_19669330		
OG0032838	AT5G17800.1|PACid_19669331		
OG0032839	AT5G03640.1|PACid_19669333		
OG0032840	AT5G45950.1|PACid_19669340		
OG0032841	AT5G62160.1|PACid_19669361		
OG0032842	AT5G23650.1|PACid_19669362		
OG0032843	AT5G59470.1|PACid_19669382		
OG0032844	AT5G27340.1|PACid_19669394		
OG0032845	AT5G39910.1|PACid_19669400		
OG0032846	AT5G41940.1|PACid_19669401		
OG0032847	AT5G24360.2|PACid_19669405		
OG0032848	AT5G05730.2|PACid_19669408		
OG0032849	AT5G05440.1|PACid_19669413		
OG0032850	AT5G58140.2|PACid_19669426		
OG0032851	AT5G06650.1|PACid_19669447		
